FID1 IID1 FID2 IID2 HetHet IBS0 KINSHIP
0 3429004 0 4624968 0.077 0.0037 0.2593
0 1682091 0 3591371 0.077 0.005 0.2507
0 4558625 0 2789730 0.044 0.015 0.0498
0 3917516 0 1139151 0.074 0.0058 0.2296
0 1404629 0 1705851 0.049 0.0131 0.0815
0 2915569 0 2328649 0.044 0.0154 0.0461
0 5720937 0 4008730 0.046 0.014 0.0632
0 3883717 0 3587586 0.078 0.0053 0.2499
0 3881867 0 3440406 0.044 0.0155 0.0484
0 3827433 0 3235317 0.049 0.0126 0.0855
0 2826670 0 2443965 0.046 0.0155 0.0561
0 3816080 0 1641811 0.047 0.0132 0.0706
0 3364985 0 1375926 0.066 0 0.2454
0 2166557 0 4931587 0.047 0.0131 0.0779
0 2525704 0 4210240 0.054 0.0124 0.1053
0 4230553 0 1031380 0.067 1e-04 0.2492
0 3845921 0 3532806 0.076 0.0041 0.2492
0 1477575 0 3144547 0.047 0.0133 0.0772
0 2720818 0 4911860 0.047 0.0134 0.0751
0 4845502 0 5331913 0.072 0.0079 0.212
0 5076307 0 4199638 0.054 0.0091 0.1327
0 2934950 0 2589488 0.047 0.0142 0.0666
0 2643093 0 2978120 0.052 0.011 0.1083
0 4262797 0 1467732 0.075 0.0057 0.2397
0 2749166 0 2937124 0.04 0.0133 0.0463
0 4993805 0 3038341 0.075 0.0057 0.2385
0 2861633 0 2613115 0.078 0.0051 0.2506
0 4179339 0 5157661 0.073 0.0041 0.2407
0 1982396 0 1880573 0.076 0.0048 0.2487
0 1910494 0 4027230 0.044 0.0151 0.0459
0 3277316 0 6017378 0.04 0.0137 0.0468
0 2876096 0 1753235 0.047 0.0133 0.074
0 4738010 0 4940809 0.074 0.0057 0.234
0 3896059 0 2838016 0.044 0.0141 0.0586
0 5553150 0 3327655 0.047 0.0127 0.0818
0 3093743 0 2564427 0.046 0.0143 0.0622
0 2581258 0 1069256 0.067 1e-04 0.2493
0 5836074 0 1159092 0.044 0.0158 0.0448
0 3732351 0 4192665 0.048 0.0139 0.074
0 2075405 0 3119270 0.082 0.005 0.2653
0 4085007 0 5120808 0.054 0.0096 0.1286
0 3560463 0 2393371 0.054 0.0093 0.1312
0 3953570 0 5252231 0.046 0.0138 0.0453
0 1894160 0 1805579 0.077 0.0049 0.2488
0 3089770 0 3289353 0.053 0.0054 0.2044
0 5869819 0 3652073 0.046 0.014 0.0641
0 5144764 0 3688937 0.044 0.0155 0.045
0 5700043 0 4401108 0.045 0.0159 0.0445
0 3045640 0 4649878 0.079 0.0057 0.2523
0 1569896 0 1911171 0.047 0.0143 0.0651
0 5353586 0 5983607 0.044 0.0158 0.0455
0 3839793 0 3810322 0.046 0.014 0.0633
0 1276779 0 5187221 0.045 0.0133 0.0677
0 1611450 0 3105822 0.046 0.0146 0.0603
0 4496585 0 2732520 0.072 0.0062 0.2197
0 3967660 0 2096379 0.048 0.0126 0.0806
0 3800820 0 4521551 0.044 0.0151 0.0495
0 4980545 0 5834825 0.047 0.0141 0.0685
0 2157146 0 2944098 0.054 0.0093 0.1309
0 3180416 0 3082943 0.076 0.0048 0.246
0 1620593 0 4015014 0.042 0.0143 0.045
0 5036706 0 4513936 0.042 0.0144 0.0449
0 3518858 0 4847606 0.076 0.004 0.2548
0 2580032 0 1074394 0.045 0.0151 0.0469
0 1848595 0 1542780 0.045 0.0142 0.0612
0 4061854 0 2699286 0.045 0.016 0.0474
0 1619890 0 3063707 0.045 0.0144 0.059
0 2299304 0 5718950 0.067 0 0.2494
0 1755546 0 3672058 0.08 0.0043 0.2695
0 1698464 0 4662682 0.051 0.0113 0.1026
0 5848455 0 5416498 0.048 0.0141 0.0701
0 4481532 0 5026886 0.047 0.0128 0.0779
0 3317606 0 1781117 0.067 0 0.2505
0 3431456 0 2174704 0.073 0.0053 0.2335
0 5024837 0 2240375 0.045 0.0143 0.0594
0 2422570 0 2355026 0.067 1e-04 0.2474
0 4720268 0 2020630 0.032 0.0117 0.0485
0 3492549 0 4592740 0.044 0.015 0.0505
0 5589602 0 3626211 0.048 0.013 0.0789
0 2446393 0 1613994 0.046 0.0134 0.0687
0 1919957 0 2048668 0.043 0.0154 0.0453
0 5364664 0 4485744 0.045 0.0154 0.0526
0 5480852 0 3094470 0.073 0.006 0.226
0 4197736 0 1960308 0.044 0.0151 0.0469
0 5743124 0 2828802 0.063 0.0044 0.2488
0 1637786 0 3654989 0.044 0.0158 0.047
0 2994588 0 5071246 0.083 0.0028 0.2827
0 1005463 0 1118819 0.046 0.0151 0.0581
0 1412871 0 2121573 0.054 0.009 0.1328
0 2535567 0 1114058 0.045 0.0142 0.059
0 5034649 0 4167602 0.046 0.0146 0.061
0 2749166 0 1376792 0.04 0.0134 0.0481
0 5478753 0 3649201 0.046 0.014 0.0666
0 1483218 0 1029239 0.076 0.0047 0.2489
0 4838218 0 4598894 0.046 0.0147 0.0602
0 3081004 0 4110507 0.067 1e-04 0.2485
0 2480704 0 1397529 0.073 0.0058 0.2265
0 2402934 0 1582604 0.077 0.0046 0.2507
0 4668181 0 5478057 0.077 0.0055 0.2452
0 3052958 0 5174982 0.045 0.0148 0.0574
0 2470220 0 4968777 0.045 0.0143 0.0604
0 5588269 0 4640803 0.047 0.0144 0.0614
0 4855678 0 2128862 0.081 0.0044 0.2675
0 3821443 0 2194862 0.046 0.0067 0.1491
0 4257467 0 4973784 0.044 0.0156 0.0459
0 1811070 0 4878818 0.053 0.0089 0.1304
0 1350303 0 3186535 0.049 0.0132 0.0759
0 2842083 0 5877888 0.046 0.0147 0.0601
0 4122670 0 2486441 0.046 0.0132 0.0733
0 4295753 0 3885708 0.052 0.0111 0.1063
0 5265972 0 4398583 0.045 0.0148 0.0536
0 4273395 0 5227976 0.046 0.014 0.0677
0 3124952 0 3370097 0.044 0.0157 0.0472
0 3884538 0 5921628 0.045 0.0152 0.052
0 1186581 0 2637154 0.072 0.0048 0.2323
0 3980507 0 4091597 0.054 0.009 0.1312
0 2716963 0 1536857 0.066 1e-04 0.2475
0 3107197 0 5284392 0.046 0.0142 0.0651
0 4736318 0 3995252 0.046 0.015 0.0581
0 1045900 0 1596212 0.046 0.0148 0.0524
0 1582030 0 2921446 0.047 0.0144 0.0649
0 1468919 0 2613115 0.047 0.0136 0.067
0 4916831 0 4557670 0.079 0.0037 0.265
0 2619165 0 3412268 0.045 0.0143 0.0563
0 1883396 0 1118371 0.048 0.0141 0.0705
0 3547277 0 1737172 0.045 0.0151 0.0536
0 3121508 0 4390347 0.05 0.011 0.1041
0 3937639 0 1862083 0.046 0.0146 0.0586
0 5542567 0 3626104 0.045 0.015 0.0523
0 3671279 0 4344713 0.08 0.0028 0.2826
0 3490174 0 1885284 0.048 0.0132 0.0815
0 1898095 0 2241163 0.071 0.0059 0.2218
0 3025635 0 4930544 0.079 0.0031 0.2716
0 2067052 0 5078448 0.049 0.0136 0.0737
0 1739037 0 4504717 0.044 0.0148 0.0495
0 1945324 0 4718896 0.046 0.0146 0.0589
0 4788457 0 4505923 0.048 0.0141 0.0721
0 3355977 0 5623931 0.046 0.0143 0.065
0 5350396 0 1786477 0.046 0.0144 0.0623
0 4969577 0 3402006 0.045 0.014 0.0644
0 3602833 0 5083488 0.083 0.0043 0.2802
0 4145036 0 3727389 0.053 0.0101 0.121
0 5297125 0 2520330 0.068 0 0.2512
0 4395946 0 1062500 0.045 0.0154 0.0535
0 5364729 0 1106540 0.045 0.0148 0.0554
0 3187950 0 2716018 0.045 0.0157 0.0502
0 3459755 0 1566834 0.052 0.0093 0.1244
0 4366157 0 5273057 0.04 0.0136 0.0472
0 3139032 0 1406936 0.033 0.0117 0.055
0 2927980 0 4245551 0.052 0.0097 0.1192
0 4308074 0 4446344 0.041 0.0142 0.0445
0 1967869 0 5706701 0.068 0 0.2525
0 4399982 0 5657727 0.048 0.0146 0.0665
0 4859649 0 4009405 0.076 0.0045 0.2526
0 3387728 0 4599855 0.078 0.0041 0.2581
0 4846329 0 1702180 0.045 0.0154 0.0519
0 2381529 0 2298741 0.055 0.0077 0.1461
0 4984691 0 2711149 0.072 0.0061 0.222
0 1644665 0 5330972 0.08 0.0049 0.2532
0 4162557 0 4664259 0.065 1e-04 0.2457
0 5463513 0 2536802 0.044 0.0159 0.0449
0 3936530 0 2587596 0.053 0.0096 0.1263
0 2986527 0 1525142 0.074 0.0058 0.2336
0 1908882 0 5527499 0.077 0.0045 0.2545
0 3885922 0 3205196 0.068 1e-04 0.2521
0 1130347 0 1696655 0.078 0.0045 0.2538
0 4977298 0 4775838 0.053 0.0041 0.2346
0 5716752 0 4144724 0.046 0.015 0.0564
0 3760238 0 4949971 0.076 0.0054 0.2417
0 3873224 0 3669791 0.046 0.0138 0.0666
0 4031270 0 3194029 0.045 0.0159 0.0509
0 3753484 0 2728964 0.079 0.0043 0.2605
0 5995770 0 4184924 0.053 0.009 0.1294
0 3766627 0 1178064 0.053 0.0087 0.1313
0 2678058 0 3166791 0.045 0.0149 0.0547
0 1522976 0 2694700 0.048 0.0125 0.0812
0 3682709 0 1886808 0.046 0.0142 0.0617
0 1405779 0 3273450 0.069 0 0.2515
0 3076962 0 1272387 0.049 0.0138 0.0768
0 4548447 0 4760860 0.077 0.0048 0.2648
0 3437952 0 4987216 0.079 0.0044 0.2617
0 5272570 0 2268881 0.085 0.0038 0.2922
0 1344951 0 4747803 0.073 0.0058 0.2308
0 3184325 0 4766798 0.047 0.0136 0.0753
0 4425011 0 5712366 0.046 0.0143 0.0643
0 3678211 0 3553857 0.041 0.0143 0.0462
0 4006499 0 4261884 0.051 0.009 0.1386
0 3584705 0 1964688 0.078 0.0045 0.2591
0 2065288 0 4235014 0.045 0.0148 0.0559
0 5567678 0 4897441 0.067 1e-04 0.2482
0 1746206 0 2277026 0.08 0.0039 0.2658
0 5758800 0 1685577 0.079 0.0039 0.265
0 5814829 0 2365024 0.046 0.0138 0.069
0 1030389 0 5929087 0.05 0.0115 0.1023
0 4842365 0 5220733 0.066 0 0.2497
0 5358733 0 1025533 0.086 0.0032 0.2995
0 2555613 0 5095641 0.077 0.0049 0.2488
0 4269990 0 2440075 0.044 0.0146 0.057
0 2066839 0 4444178 0.052 0.0095 0.1227
0 3997604 0 4651984 0.044 0.0139 0.0624
0 5861269 0 3771653 0.047 0.0133 0.0728
0 2323459 0 5875803 0.073 0.005 0.2342
0 4541532 0 5346317 0.036 0.0076 0.116
0 5440124 0 1268104 0.048 0.0127 0.0819
0 1851948 0 2561670 0.045 0.0143 0.0572
0 5415211 0 3362045 0.044 0.0157 0.0468
0 3938736 0 1555406 0.047 0.0141 0.0705
0 4698149 0 5406966 0.033 0.0126 0.0464
0 2202992 0 4696512 0.051 0.0108 0.1104
0 2811631 0 5722544 0.041 0.0134 0.0466
0 5493359 0 4881423 0.067 1e-04 0.2455
0 5527739 0 4579488 0.053 0.0095 0.1239
0 5268071 0 3277316 0.041 0.0143 0.0443
0 3659081 0 1009150 0.053 0.01 0.1212
0 2333732 0 2511704 0.041 0.0138 0.0478
0 3162855 0 3711505 0.071 0.0058 0.2238
0 5217468 0 5933512 0.066 0 0.2478
0 2712298 0 1858252 0.046 0.015 0.0588
0 1107352 0 5863887 0.076 0.0045 0.249
0 3687326 0 1268052 0.054 0.0121 0.1058
0 4515291 0 5824754 0.072 0.005 0.2327
0 4692973 0 3841092 0.079 0.0045 0.2591
0 1614764 0 2370395 0.046 0.0138 0.0685
0 5603021 0 4087911 0.048 0.0134 0.0784
0 3787229 0 1232250 0.044 0.0155 0.0475
0 1509215 0 4371595 0.045 0.015 0.0549
0 4590937 0 1186380 0.044 0.0145 0.0567
0 5319613 0 4191210 0.074 0.0049 0.2417
0 5802390 0 5695144 0.045 0.0142 0.0605
0 4774906 0 2638097 0.048 0.0131 0.0809
0 2130982 0 1875871 0.044 0.0153 0.0501
0 1181918 0 5823739 0.045 0.0146 0.0553
0 1409192 0 5763924 0.047 0.0141 0.0676
0 2161993 0 5653870 0.067 1e-04 0.2416
0 4180420 0 1526240 0.045 0.0144 0.0593
0 5256766 0 2117997 0.046 0.0146 0.0619
0 1463032 0 4318842 0.079 0.0054 0.2512
0 3051825 0 4973955 0.045 0.0149 0.057
0 5817856 0 6004965 0.071 0.006 0.2327
0 5436085 0 2007514 0.066 0 0.2465
0 3938652 0 5470341 0.046 0.0149 0.0576
0 5297142 0 3270470 0.041 0.014 0.046
0 2957890 0 4965677 0.045 0.0144 0.0601
0 1367126 0 4974034 0.051 0.0095 0.1165
0 4523571 0 4593579 0.078 0.0035 0.2644
0 2699647 0 4423705 0.055 0.0084 0.1405
0 5785322 0 5984593 0.052 0.0099 0.1172
0 5391307 0 5331511 0.081 0.0042 0.2672
0 3756100 0 4899159 0.048 0.0132 0.0822
0 2778826 0 3470946 0.046 0.0148 0.0598
0 3382117 0 2202060 0.052 0.0103 0.1158
0 1665864 0 2452561 0.045 0.0147 0.0557
0 2661226 0 1520632 0.078 0.0046 0.257
0 3478063 0 3684035 0.047 0.0146 0.063
0 3485405 0 5855673 0.075 0.0057 0.2384
0 4474123 0 2702898 0.068 2e-04 0.2443
0 4604555 0 5841254 0.074 0.0053 0.2391
0 3134174 0 2043655 0.044 0.0144 0.0566
0 1184777 0 2377521 0.066 4e-04 0.2453
0 1118625 0 2016012 0.076 0.0049 0.2465
0 5257067 0 3411076 0.048 0.0131 0.0795
0 4259696 0 3769822 0.045 0.0141 0.0638
0 2181790 0 5988784 0.047 0.0143 0.0661
0 4659813 0 1611439 0.047 0.013 0.0791
0 1935929 0 4392169 0.033 0.011 0.0629
0 3378448 0 2151474 0.066 1e-04 0.2468
0 2376445 0 2627227 0.045 0.0146 0.0594
0 2083574 0 4306007 0.044 0.0153 0.0448
0 5502651 0 5108178 0.076 0.0049 0.2441
0 4947482 0 1884597 0.046 0.0146 0.061
0 4686087 0 1564412 0.053 0.0102 0.1213
0 5622310 0 2859659 0.079 0.0038 0.2648
0 3337468 0 4157156 0.047 0.0135 0.0709
0 3106690 0 6014883 0.044 0.0153 0.0479
0 2965866 0 5730473 0.046 0.0139 0.0667
0 3815904 0 3218302 0.078 0.0047 0.2529
0 2866861 0 5011591 0.047 0.0134 0.0749
0 3656383 0 2211142 0.047 0.013 0.0776
0 3964426 0 4287067 0.046 0.0145 0.063
0 1855537 0 3605589 0.046 0.0139 0.0622
0 1431552 0 3983679 0.045 0.0147 0.0555
0 1441619 0 5038100 0.043 0.015 0.0467
0 5423157 0 5242954 0.077 0.0044 0.2571
0 3561766 0 3154707 0.046 0.0143 0.0623
0 4382138 0 4610226 0.044 0.0155 0.0455
0 4337761 0 5314096 0.057 0.0083 0.1468
0 4245774 0 1504813 0.074 0.0049 0.2417
0 3845790 0 2270035 0.053 0.0104 0.1186
0 2147094 0 2126014 0.052 0.0092 0.1268
0 5264428 0 5631236 0.045 0.0149 0.0551
0 5931763 0 2133308 0.044 0.0154 0.0476
0 4901707 0 4026357 0.047 0.0134 0.0706
0 5870079 0 4478540 0.046 0.0138 0.0667
0 3829121 0 1319796 0.048 0.0135 0.0763
0 3051508 0 2013318 0.045 0.015 0.0511
0 2125580 0 5896242 0.045 0.0145 0.0584
0 3660427 0 4669778 0.046 0.014 0.0652
0 1678835 0 3190245 0.052 0.01 0.1207
0 3482415 0 2504385 0.047 0.015 0.0588
0 2037614 0 3459306 0.044 0.0151 0.0497
0 3336393 0 2360784 0.053 0.0091 0.1327
0 2443457 0 4638226 0.08 0.004 0.2695
0 5054272 0 4122098 0.045 1e-04 0.235
0 4215433 0 2445191 0.076 0.0048 0.2445
0 3846291 0 1437864 0.067 1e-04 0.248
0 2727679 0 4976388 0.076 0.0042 0.2496
0 2343018 0 1261999 0.075 0.004 0.25
0 1998899 0 3123140 0.046 0.0144 0.0643
0 3004558 0 2745989 0.044 0.0155 0.0455
0 1605621 0 4896218 0.046 0.0152 0.0555
0 3100522 0 1146327 0.046 0.0137 0.0679
0 1829323 0 1048926 0.065 0 0.2445
0 1017734 0 4205570 0.045 0.0154 0.0512
0 3678211 0 4705363 0.041 0.0141 0.0452
0 5834582 0 3069153 0.076 0.0051 0.24
0 3398677 0 4666113 0.053 0.009 0.1287
0 4394945 0 1232298 0.044 0.0148 0.0523
0 4131970 0 2793650 0.045 0.0155 0.0482
0 2793057 0 1739489 0.046 0.0134 0.0711
0 2236525 0 2929039 0.045 0.0142 0.0561
0 2097460 0 1263077 0.048 0.0133 0.0762
0 2651022 0 1907272 0.04 0.0139 0.0456
0 5634342 0 2677448 0.081 0.0051 0.2592
0 3147068 0 5802292 0.08 0.0045 0.2658
0 2077532 0 1764134 0.079 0.005 0.2566
0 3762945 0 5301143 0.045 0.0144 0.0613
0 1336839 0 1828542 0.044 0.0142 0.0553
0 4045064 0 2884830 0.046 0.0138 0.0658
0 1505090 0 2275277 0.05 0.0101 0.1119
0 3199825 0 1804699 0.044 0.0152 0.0445
0 5626909 0 2759648 0.073 0.0052 0.2304
0 4465765 0 2439575 0.044 0.0147 0.052
0 2394843 0 5474187 0.046 0.0139 0.0649
0 1597652 0 2979476 0.047 0.0132 0.0762
0 3640293 0 1619992 0.046 0.014 0.0673
0 5796948 0 4829923 0.068 0.0063 0.2136
0 5164084 0 5518355 0.044 0.0149 0.0546
0 1218056 0 4544083 0.04 0.0134 0.0492
0 2827484 0 2880661 0.051 0.01 0.1167
0 5860283 0 3891533 0.046 0.0141 0.0638
0 2151059 0 3441904 0.077 0.0039 0.2589
0 3039313 0 5271419 0.045 0.0144 0.0613
0 4841650 0 2525461 0.066 0 0.2461
0 3297044 0 1957790 0.045 0.015 0.0514
0 2785431 0 4437782 0.047 0.0135 0.0722
0 1703680 0 2795996 0.054 0.0088 0.1292
0 2336397 0 2482449 0.045 0.0151 0.0549
0 1684697 0 4697911 0.053 0.0088 0.1386
0 5672008 0 3597034 0.073 0.0055 0.231
0 1186243 0 5388529 0.076 0.0053 0.2459
0 5522565 0 1677859 0.046 0.0136 0.0679
0 1407848 0 5184672 0.047 0.0141 0.0679
0 1544883 0 3286050 0.074 0.0059 0.2321
0 1655136 0 5613031 0.045 0.0152 0.0492
0 4458021 0 4970499 0.051 0.0106 0.1093
0 1047492 0 3559027 0.043 0.0157 0.0453
0 5120831 0 4834199 0.044 0.0148 0.0534
0 1361729 0 2230678 0.048 0.014 0.0737
0 3224569 0 1479257 0.045 0.0157 0.0467
0 3331878 0 5196011 0.076 0.0049 0.2474
0 2046134 0 4760275 0.054 0.0084 0.1367
0 1794234 0 4201804 0.077 0.0041 0.2577
0 5618675 0 4085701 0.044 0.0153 0.048
0 1652990 0 4320166 0.047 0.0131 0.0756
0 2749166 0 1533656 0.041 0.0139 0.0481
0 2631827 0 4158835 0.042 0.0147 0.0443
0 5321432 0 4674573 0.045 0.0146 0.0588
0 3402367 0 2169653 0.068 0.0056 0.2298
0 5414293 0 1019044 0.046 0.0154 0.0546
0 1811095 0 2070657 0.044 0.0151 0.0502
0 2229459 0 1894670 0.077 0.0045 0.2547
0 5191493 0 2865120 0.045 0.0151 0.0526
0 2107456 0 5567443 0.046 0.0136 0.0698
0 3383133 0 3596461 0.051 0.0109 0.1093
0 5351964 0 2603003 0.045 0.0138 0.0668
0 5278982 0 2958109 0.052 0.009 0.1276
0 4819062 0 3070426 0.048 0.0136 0.0746
0 2986421 0 5790217 0.042 0.0147 0.0443
0 3066806 0 5304731 0.046 0.0143 0.0603
0 3658197 0 2867528 0.07 0.0063 0.2274
0 2371697 0 2763099 0.045 0.0136 0.067
0 4187613 0 2610553 0.054 0.0083 0.1368
0 1995061 0 2155691 0.078 0.0049 0.2556
0 3844570 0 3711131 0.052 0.01 0.1171
0 5168837 0 2776559 0.044 0.0154 0.0464
0 4770903 0 3212141 0.046 0.0139 0.0627
0 1481850 0 1887746 0.046 0.0155 0.0503
0 5000354 0 2895768 0.053 0.0094 0.1239
0 2250976 0 3288526 0.046 0.0146 0.0611
0 4852236 0 6010605 0.046 0.0149 0.0561
0 4375871 0 2034869 0.047 0.0135 0.0732
0 3354494 0 2381200 0.08 0.0041 0.2653
0 4597667 0 1894122 0.047 0.0134 0.0749
0 1520072 0 3587652 0.046 0.0143 0.0618
0 3543409 0 1712300 0.077 0.0047 0.2514
0 4556632 0 1547425 0.045 0.0152 0.0529
0 1179044 0 3987630 0.045 0.0146 0.0551
0 4068647 0 4059995 0.052 0.01 0.1184
0 5978490 0 5892977 0.08 0.0041 0.2674
0 1770079 0 1384928 0.046 0.0135 0.071
0 3382092 0 5982560 0.047 0.0132 0.0731
0 3431798 0 1299246 0.046 0.0135 0.0698
0 4140993 0 3296818 0.077 0.0049 0.2513
0 3338779 0 1621432 0.046 0.0142 0.0613
0 2517786 0 5273057 0.04 0.0132 0.0496
0 1254964 0 6007390 0.046 0.0129 0.0763
0 3080554 0 3374012 0.052 0.0091 0.1252
0 1664273 0 1967305 0.053 0.009 0.1279
0 5892133 0 4590691 0.044 0.0132 0.0719
0 2895768 0 2064006 0.074 0.0047 0.2422
0 3965117 0 1825461 0.051 0.0095 0.1214
0 2513991 0 4964065 0.078 0.0041 0.2583
0 1897228 0 3857668 0.047 0.0145 0.0655
0 4800461 0 5720219 0.052 0.0107 0.1142
0 4754857 0 1177699 0.075 0.0052 0.2408
0 1930901 0 4372086 0.041 0.0138 0.0457
0 1461046 0 4092713 0.077 0.0051 0.2477
0 3173201 0 2794856 0.048 0.0131 0.0794
0 2458107 0 1024194 0.054 0.0085 0.138
0 1930901 0 4990064 0.041 0.0144 0.0459
0 1126556 0 3507041 0.055 0.0084 0.1418
0 2213764 0 1799251 0.05 0.0125 0.0849
0 5036706 0 3542035 0.042 0.0145 0.0456
0 2457019 0 3652802 0.081 0.005 0.2634
0 5496580 0 5048211 0.045 0.0145 0.0572
0 2025314 0 4896945 0.081 0.0033 0.2766
0 3158055 0 4743541 0.044 0.0156 0.048
0 1097841 0 5030767 0.078 0.004 0.2598
0 5478446 0 5216952 0.083 0.0035 0.2853
0 1010634 0 2092571 0.047 0.0139 0.0696
0 5720392 0 2552761 0.044 0.0154 0.0486
0 4497882 0 3638994 0.067 0 0.2485
0 3914569 0 5346458 0.046 0.0137 0.0618
0 2984674 0 1934565 0.133 0 0.499
0 1305891 0 5328061 0.044 0.0153 0.0474
0 5655462 0 5977710 0.046 0.0136 0.0667
0 2131988 0 1746698 0.078 0.0057 0.2473
0 2474819 0 3541050 0.076 0.0043 0.2529
0 4003726 0 1620524 0.047 0.0133 0.0725
0 5508605 0 5711980 0.045 0.0139 0.0631
0 3265872 0 4196960 0.08 0.0041 0.267
0 4015014 0 5403723 0.042 0.0143 0.0457
0 6005726 0 2223893 0.069 0.0042 0.2684
0 5779897 0 2027111 0.048 0.0131 0.0806
0 1350925 0 2553096 0.068 0 0.2521
0 4597769 0 5582496 0.081 0.0036 0.2733
0 4594008 0 5843025 0.047 0.0141 0.0673
0 4382454 0 3970665 0.046 0.0152 0.0562
0 4198319 0 2199184 0.045 0.0146 0.0605
0 4907824 0 4688245 0.066 1e-04 0.2476
0 3902461 0 2851692 0.045 0.0158 0.0442
0 4619366 0 1135243 0.046 0.0139 0.0639
0 2368813 0 5680992 0.048 0.0129 0.0827
0 2828779 0 3527632 0.05 0.0111 0.1033
0 5777162 0 2713076 0.047 0.0135 0.0736
0 4006561 0 1950429 0.04 0.0139 0.0448
0 3815102 0 5336875 0.056 0.0039 0.2455
0 3281226 0 4983233 0.046 0.0144 0.0594
0 4320219 0 4096479 0.076 0.0043 0.2537
0 1545746 0 2226821 0.047 0.0138 0.0676
0 1711236 0 4015136 0.046 0.0134 0.0671
0 2281533 0 5633971 0.054 0.0084 0.1382
0 1859432 0 4454784 0.048 0.015 0.0654
0 1019824 0 4757889 0.046 0.0141 0.0651
0 4985783 0 4650245 0.044 0.0153 0.0499
0 1389571 0 1274229 0.045 0.0144 0.0593
0 3226354 0 5539679 0.046 0.0142 0.064
0 4532641 0 2427338 0.045 0.0143 0.0623
0 6017270 0 5400692 0.045 0.0146 0.0542
0 3003506 0 1357109 0.054 0.0091 0.1308
0 2998674 0 4020317 0.044 0.0157 0.0466
0 3117409 0 5153340 0.045 0.0158 0.0464
0 1516069 0 5578022 0.073 0.0048 0.2329
0 1258036 0 2115996 0.046 0.0155 0.0546
0 2581373 0 3988514 0.045 0.0146 0.0567
0 1699882 0 1739455 0.046 0.0135 0.0703
0 5362298 0 4688315 0.078 0.0041 0.2583
0 3704866 0 2565379 0.045 0.0145 0.054
0 5187065 0 3431360 0.044 0.0154 0.0446
0 4587683 0 3528117 0.067 0 0.2498
0 2863864 0 3787572 0.045 0.0149 0.0548
0 2460645 0 5131202 0.046 0.0143 0.0634
0 5139686 0 1137918 0.075 0.0043 0.2508
0 1631554 0 4411949 0.078 0.0052 0.2509
0 1232895 0 3261513 0.077 0.0042 0.2544
0 5762638 0 1380371 0.052 0.0101 0.1166
0 4371819 0 2186174 0.074 0.0042 0.2469
0 2072371 0 1471695 0.045 0.0147 0.0596
0 4423750 0 3514530 0.046 0.0129 0.0751
0 3514654 0 2262297 0.072 0.005 0.2254
0 1823104 0 3455534 0.044 0.0146 0.0545
0 5720462 0 5779108 0.052 0.01 0.1181
0 5443413 0 2604358 0.046 0.0155 0.0533
0 4497154 0 4099286 0.08 0.0053 0.2593
0 4679936 0 4070313 0.044 0.0151 0.0499
0 1380255 0 5414009 0.045 0.0148 0.0583
0 2420814 0 4609703 0.075 0.0051 0.2397
0 5607777 0 1379449 0.047 0.0139 0.0668
0 2158699 0 1736897 0.08 0.0035 0.2739
0 3947283 0 4727088 0.045 0.0156 0.0493
0 3317029 0 1075846 0.044 0.0143 0.0533
0 3735502 0 5875201 0.079 0.0044 0.2588
0 2635219 0 3947034 0.045 0.0145 0.0612
0 5752140 0 2631145 0.047 0.0147 0.0618
0 2909707 0 5407178 0.045 0.0152 0.0548
0 2198262 0 1125413 0.054 0.0089 0.134
0 4687759 0 5946038 0.08 0.0039 0.2687
0 5377936 0 1006740 0.077 0.0037 0.2587
0 1090814 0 2076846 0.067 0 0.2457
0 3264118 0 3379238 0.133 0 0.4993
0 5694015 0 3138714 0.073 0.0054 0.2293
0 5182022 0 5325817 0.044 0.0153 0.0493
0 5289049 0 1862914 0.047 0.0134 0.0749
0 4801145 0 4790065 0.084 0.0041 0.2818
0 3573147 0 1216697 0.053 0.0098 0.1195
0 5317001 0 3542791 0.045 0.0142 0.0638
0 5097179 0 3829359 0.046 0.0141 0.0615
0 1819298 0 2036515 0.077 0.0051 0.2447
0 3809946 0 2920469 0.044 0.0159 0.0462
0 5173413 0 1685598 0.047 0.013 0.0771
0 1336839 0 1950429 0.04 0.0141 0.0447
0 4105817 0 3498813 0.036 0.0095 0.0924
0 3741915 0 4677945 0.047 0.014 0.0694
0 5622175 0 5490996 0.053 0.0083 0.1365
0 5113314 0 4023352 0.079 0.0041 0.2566
0 2333732 0 4016621 0.041 0.0142 0.0443
0 5932062 0 4037695 0.045 0.0148 0.0491
0 3477334 0 1823076 0.052 0.0043 0.2423
0 3389549 0 5317854 0.046 0.0134 0.07
0 2258598 0 3186785 0.045 0.0145 0.0592
0 3770623 0 1977747 0.046 0.0138 0.068
0 4842258 0 3398156 0.073 0.0048 0.2391
0 5894276 0 5779351 0.044 0.0159 0.0453
0 3225352 0 3976834 0.077 0.004 0.2554
0 3574741 0 1355995 0.046 0.0141 0.0644
0 3939764 0 4890063 0.047 0.0135 0.0733
0 5602366 0 3836424 0.048 0.0136 0.072
0 1884759 0 4950488 0.044 0.0153 0.0495
0 3090410 0 1478931 0.047 0.0132 0.0716
0 3055399 0 1245595 0.047 0.0139 0.0706
0 3624681 0 2970167 0.048 0.0122 0.0895
0 4986359 0 4236871 0.044 0.015 0.0509
0 4084488 0 3057357 0.048 0.0133 0.0777
